REFERENCE	 DEGRADED	 PESQMOS	 MOSLQO	 SAMPLE_FREQ	 MODE
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 3.484	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 3.342	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 3.412	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 3.391	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 3.381	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 3.485	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 3.515	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 3.474	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 3.536	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 3.557	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 3.472	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 3.488	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 3.595	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 4.067	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 4.045	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 4.046	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 4.096	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 4.140	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 4.159	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 4.200	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 4.225	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 4.239	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 4.201	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 4.222	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 4.241	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 4.294	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 4.346	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 4.347	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 4.353	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 4.367	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 4.370	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 4.376	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 4.373	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 4.378	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 4.385	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 4.366	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 4.372	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 4.370	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 4.377	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 4.373	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 4.387	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 4.383	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 4.381	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 4.384	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 4.387	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 4.391	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 4.390	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 4.397	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 4.405	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 4.409	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 4.412	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 4.412	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 4.412	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 4.414	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 4.409	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 4.415	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 4.416	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 4.420	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 4.416	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 4.422	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 4.423	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 4.427	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 4.426	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 4.425	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 4.426	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 4.430	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 4.431	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 4.431	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 4.430	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 4.433	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 4.434	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 4.434	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 4.432	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 4.438	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 4.438	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 4.438	 16000	wb
wavFiles_pad/11.wav	 tempDegrCBR.wav	 -1.000	 4.440	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 1.850	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 1.942	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 2.039	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 2.177	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 2.249	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 2.361	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 2.185	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 2.215	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 2.281	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 2.283	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 2.351	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 2.382	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 2.455	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 2.487	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 2.518	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 2.541	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 2.619	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 2.598	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 2.623	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 2.646	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 2.684	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 2.728	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 2.750	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 2.735	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 2.810	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 3.382	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 3.618	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 3.720	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 3.730	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 3.781	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 3.780	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 3.786	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 3.813	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 3.821	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 3.863	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 3.857	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 3.866	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 3.894	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 3.893	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 3.929	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 3.918	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 3.978	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 3.998	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 3.994	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 4.003	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 4.002	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 4.032	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 4.049	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 4.062	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 3.944	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 3.930	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 3.985	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 3.992	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 3.991	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 4.032	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 4.032	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 4.014	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 4.001	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 4.017	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 4.051	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 4.056	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 4.018	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 4.027	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 4.034	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 4.041	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 4.053	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 4.072	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 4.072	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 4.072	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 4.082	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 4.087	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 4.096	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 4.109	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 4.107	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 4.120	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 4.117	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 4.117	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 4.147	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 4.167	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 4.162	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 4.135	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 4.170	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 4.139	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 4.121	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 4.131	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 4.140	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 4.140	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 4.144	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 4.139	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 4.138	 16000	wb
wavFiles_pad/12.wav	 tempDegrCBR.wav	 -1.000	 4.122	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 2.038	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 2.079	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 2.279	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 2.414	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 2.459	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 2.623	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 2.807	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 2.911	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 2.911	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 3.012	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 3.140	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 3.183	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 3.235	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 3.295	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 3.279	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 3.364	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 3.381	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 3.439	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 3.478	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 3.545	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 3.584	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 3.583	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 3.626	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 3.676	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 3.676	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 3.715	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 3.774	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 3.779	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 3.825	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 3.810	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 3.848	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 3.871	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 3.884	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 3.928	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 3.918	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 3.946	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 3.980	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 3.981	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 3.967	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 4.016	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 4.030	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 4.039	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 4.039	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 4.055	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 4.067	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 4.073	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 4.087	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 4.095	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 4.109	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 4.048	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 4.046	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 4.011	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 4.026	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 4.076	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 4.092	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 4.087	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 4.143	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 4.126	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 4.110	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 4.121	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 4.119	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 4.142	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 4.140	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 4.156	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 4.150	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 4.169	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 4.160	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 4.188	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 4.181	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 4.170	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 4.172	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 4.163	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 4.177	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 4.212	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 4.212	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 4.201	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 4.203	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 4.200	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 4.196	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 4.224	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 4.226	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 4.233	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 4.200	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 4.187	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 4.207	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 4.243	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 4.244	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 4.244	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 4.236	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 4.225	 16000	wb
wavFiles_pad/13.wav	 tempDegrCBR.wav	 -1.000	 4.222	 16000	wb
wavFiles_pad/14.wav	 tempDegrCBR.wav	 -1.000	 2.058	 16000	wb
wavFiles_pad/14.wav	 tempDegrCBR.wav	 -1.000	 2.170	 16000	wb
wavFiles_pad/14.wav	 tempDegrCBR.wav	 -1.000	 2.440	 16000	wb
wavFiles_pad/14.wav	 tempDegrCBR.wav	 -1.000	 2.528	 16000	wb
wavFiles_pad/14.wav	 tempDegrCBR.wav	 -1.000	 2.713	 16000	wb
wavFiles_pad/14.wav	 tempDegrCBR.wav	 -1.000	 2.685	 16000	wb
wavFiles_pad/14.wav	 tempDegrCBR.wav	 -1.000	 3.074	 16000	wb
wavFiles_pad/14.wav	 tempDegrCBR.wav	 -1.000	 3.152	 16000	wb
wavFiles_pad/14.wav	 tempDegrCBR.wav	 -1.000	 3.238	 16000	wb
wavFiles_pad/14.wav	 tempDegrCBR.wav	 -1.000	 3.290	 16000	wb
wavFiles_pad/14.wav	 tempDegrCBR.wav	 -1.000	 3.417	 16000	wb
wavFiles_pad/14.wav	 tempDegrCBR.wav	 -1.000	 3.485	 16000	wb
wavFiles_pad/14.wav	 tempDegrCBR.wav	 -1.000	 3.520	 16000	wb
wavFiles_pad/14.wav	 tempDegrCBR.wav	 -1.000	 3.518	 16000	wb
wavFiles_pad/14.wav	 tempDegrCBR.wav	 -1.000	 3.609	 16000	wb
wavFiles_pad/14.wav	 tempDegrCBR.wav	 -1.000	 3.611	 16000	wb
wavFiles_pad/14.wav	 tempDegrCBR.wav	 -1.000	 3.683	 16000	wb
wavFiles_pad/14.wav	 tempDegrCBR.wav	 -1.000	 3.697	 16000	wb
wavFiles_pad/14.wav	 tempDegrCBR.wav	 -1.000	 3.782	 16000	wb
wavFiles_pad/14.wav	 tempDegrCBR.wav	 -1.000	 3.792	 16000	wb
wavFiles_pad/14.wav	 tempDegrCBR.wav	 -1.000	 3.819	 16000	wb
wavFiles_pad/14.wav	 tempDegrCBR.wav	 -1.000	 3.854	 16000	wb
wavFiles_pad/14.wav	 tempDegrCBR.wav	 -1.000	 3.884	 16000	wb
wavFiles_pad/14.wav	 tempDegrCBR.wav	 -1.000	 3.894	 16000	wb
wavFiles_pad/14.wav	 tempDegrCBR.wav	 -1.000	 3.924	 16000	wb
wavFiles_pad/14.wav	 tempDegrCBR.wav	 -1.000	 3.956	 16000	wb
wavFiles_pad/14.wav	 tempDegrCBR.wav	 -1.000	 3.985	 16000	wb
wavFiles_pad/14.wav	 tempDegrCBR.wav	 -1.000	 4.046	 16000	wb
wavFiles_pad/14.wav	 tempDegrCBR.wav	 -1.000	 4.012	 16000	wb
wavFiles_pad/14.wav	 tempDegrCBR.wav	 -1.000	 4.032	 16000	wb
wavFiles_pad/14.wav	 tempDegrCBR.wav	 -1.000	 4.079	 16000	wb
wavFiles_pad/14.wav	 tempDegrCBR.wav	 -1.000	 4.085	 16000	wb
wavFiles_pad/14.wav	 tempDegrCBR.wav	 -1.000	 4.097	 16000	wb
wavFiles_pad/14.wav	 tempDegrCBR.wav	 -1.000	 4.131	 16000	wb
wavFiles_pad/14.wav	 tempDegrCBR.wav	 -1.000	 4.134	 16000	wb
wavFiles_pad/14.wav	 tempDegrCBR.wav	 -1.000	 4.166	 16000	wb
wavFiles_pad/14.wav	 tempDegrCBR.wav	 -1.000	 4.169	 16000	wb
wavFiles_pad/14.wav	 tempDegrCBR.wav	 -1.000	 4.190	 16000	wb
wavFiles_pad/14.wav	 tempDegrCBR.wav	 -1.000	 4.191	 16000	wb
wavFiles_pad/14.wav	 tempDegrCBR.wav	 -1.000	 4.211	 16000	wb
wavFiles_pad/14.wav	 tempDegrCBR.wav	 -1.000	 4.194	 16000	wb
wavFiles_pad/14.wav	 tempDegrCBR.wav	 -1.000	 4.210	 16000	wb
wavFiles_pad/14.wav	 tempDegrCBR.wav	 -1.000	 4.233	 16000	wb
wavFiles_pad/14.wav	 tempDegrCBR.wav	 -1.000	 4.238	 16000	wb
wavFiles_pad/14.wav	 tempDegrCBR.wav	 -1.000	 4.236	 16000	wb
wavFiles_pad/14.wav	 tempDegrCBR.wav	 -1.000	 4.234	 16000	wb
wavFiles_pad/14.wav	 tempDegrCBR.wav	 -1.000	 4.267	 16000	wb
wavFiles_pad/14.wav	 tempDegrCBR.wav	 -1.000	 4.269	 16000	wb
wavFiles_pad/14.wav	 tempDegrCBR.wav	 -1.000	 4.268	 16000	wb
wavFiles_pad/14.wav	 tempDegrCBR.wav	 -1.000	 4.264	 16000	wb
wavFiles_pad/14.wav	 tempDegrCBR.wav	 -1.000	 4.276	 16000	wb
